   1	   2	   0.1330606
   1	   3	   0.2245982
   1	   4	   0.3701410
   1	   5	   0.4687065
   1	   6	   0.3600337
   1	   7	   0.2305211
   1	   8	   0.3594562
   1	   9	   0.3752242
   1	  10	   0.2035760
   1	  11	   0.2787388
   1	  12	   0.2979232
   1	  13	   0.1727835
   1	  14	   0.2581626
   1	  15	   0.4317370
   1	  16	   0.2841361
   1	  17	   0.3410487
   1	  18	   0.3313317
   1	  19	   0.4577944
   1	  20	   0.4394728
   1	  21	   0.2130939
   1	  22	   0.3126995
   1	  23	   0.2722011
   1	  24	   0.2689843
   1	  25	   0.1448996
   1	  26	   0.2170329
   1	  27	   0.1842492
   1	  28	   0.3710743
   1	  29	   0.1982024
   1	  30	   0.4024872
   1	  31	   0.4591244
   1	  32	   0.1222616
   1	  34	   0.1848445
   1	  35	   0.3458271
   1	  36	   0.3116780
   1	  37	   0.3482194
   1	  39	   0.1913311
   1	  40	   0.1845566
   1	  41	   0.4675299
   1	  42	   0.4768920
   1	  44	   0.3947199
   1	  47	   0.4619470
   1	  48	   0.4848812
   1	  49	   0.4088006
   1	  50	   0.3340172
   1	  52	   0.2776792
   1	  53	   0.3220135
   1	  54	   0.3748240
   1	  56	   0.1432870
   1	  57	   0.2250340
   1	  58	   0.2543380
   1	  59	   0.2237393
   1	  61	   0.1244105
   1	  63	   0.4978023
   1	  66	   0.1962600
   1	  67	   0.4401050
   1	  69	   0.4438608
   1	  71	   0.3881206
   1	  72	   0.2464419
   1	  74	   0.1016116
   1	  76	   0.4567937
   1	  77	   0.3922261
   1	  79	   0.4918273
   1	  80	   0.3034903
   1	  81	   0.1208842
   1	  82	   0.4342017
   1	  84	   0.3948616
   1	  85	   0.2545869
   1	  87	   0.3584693
   1	  88	   0.2749465
   1	  90	   0.4047121
   1	  91	   0.2156951
   1	  92	   0.3075675
   1	  97	   0.1310297
   1	  98	   0.1202699
   1	 100	   0.1759239
   1	 104	   0.4279612
   1	 109	   0.1986485
   1	 111	   0.3614196
   1	 113	   0.2902747
   1	 114	   0.2810178
   1	 115	   0.1626380
   1	 123	   0.1812850
   1	 124	   0.2040431
   1	 125	   0.2017954
   1	 126	   0.3342467
   1	 128	   0.1678262
   1	 131	   0.3957367
   1	 134	   0.4315415
   1	 135	   0.4432809
   1	 139	   0.4932944
   1	 145	   0.4069218
   1	 146	   0.3746734
   1	 147	   0.4832629
   1	 148	   0.1068597
   1	 149	   0.3551517
   1	 154	   0.3292476
   1	 158	   0.2454123
   1	 159	   0.4677187
   1	 163	   0.1116703
   1	 170	   0.4927579
   1	 177	   0.2982955
   1	 178	   0.1710661
   1	 180	   0.1388643
   1	 185	   0.4003486
   1	 187	   0.2634995
   1	 189	   0.1312465
   1	 197	   0.2761789
   1	 205	   0.4787254
   1	 209	   0.2419559
   1	 210	   0.2837672
   1	 212	   0.4010630
   1	 216	   0.2403720
   1	 219	   0.1681474
   1	 225	   0.1561809
   1	 229	   0.2816003
   1	 230	   0.4066819
   1	 231	   0.1381801
   1	 233	   0.3558548
   1	 234	   0.2813725
   1	 236	   0.2769281
   1	 237	   0.2324868
   1	 238	   0.2332888
   1	 243	   0.3083989
   1	 246	   0.2371217
   1	 253	   0.1834575
   1	 255	   0.4769886
   1	 258	   0.1311969
   1	 261	   0.4813247
   1	 265	   0.3467000
   1	 274	   0.2026620
   1	 276	   0.3814956
   1	 277	   0.2499079
   1	 281	   0.4799555
   1	 288	   0.3934377
   1	 289	   0.1720196
   1	 291	   0.4472305
   1	 296	   0.1008086
   1	 303	   0.4567391
   1	 306	   0.1596265
   1	 307	   0.3022592
   1	 316	   0.2163628
   1	 317	   0.4036278
   1	 322	   0.2491365
   1	 324	   0.4390912
   1	 331	   0.3766971
   1	 332	   0.2236863
   1	 339	   0.4990223
   1	 342	   0.2231992
   1	 346	   0.4071690
   1	 351	   0.1211607
   1	 352	   0.4272775
   1	 362	   0.2664545
   1	 368	   0.1915429
   1	 371	   0.4211404
   1	 372	   0.4541448
   1	 373	   0.3129373
   1	 375	   0.2263110
   1	 381	   0.1478970
   1	 385	   0.2584240
   1	 391	   0.2044099
   1	 396	   0.1600953
   1	 401	   0.3230818
   1	 404	   0.2252180
   1	 406	   0.2003961
   1	 411	   0.2546696
   1	 412	   0.2092382
   1	 414	   0.1267598
   1	 417	   0.1842604
   1	 420	   0.1351062
   1	 421	   0.3159544
   1	 423	   0.3423165
   1	 431	   0.3757357
   1	 432	   0.3237587
   1	 433	   0.4736247
   1	 449	   0.2113055
   1	 450	   0.1481106
   1	 453	   0.2739785
   1	 457	   0.1281565
   1	 480	   0.1199756
   1	 485	   0.1741734
   1	 488	   0.4221162
   1	 491	   0.2296433
   1	 492	   0.4165167
   1	 507	   0.3535655
   1	 509	   0.4015585
   1	 511	   0.1203323
   1	 521	   0.1284936
   1	 525	   0.3858740
   1	 527	   0.2088029
   1	 537	   0.2401521
   1	 539	   0.4889360
   1	 542	   0.1723349
   1	 548	   0.4177541
   1	 549	   0.1165385
   1	 556	   0.2543283
   1	 558	   0.3376395
   1	 561	   0.1923854
   1	 566	   0.2190266
   1	 571	   0.1309745
   1	 583	   0.2594803
   1	 585	   0.2595344
   1	 591	   0.3546630
   1	 604	   0.4716001
   1	 605	   0.3124008
   1	 613	   0.2567820
   1	 614	   0.2848244
   1	 625	   0.1958863
   1	 631	   0.1114387
   1	 633	   0.3826982
   1	 641	   0.2726239
   1	 642	   0.4766387
   1	 646	   0.2477797
   1	 659	   0.1584308
   1	 662	   0.3317469
   1	 671	   0.2623024
   1	 672	   0.3700121
   1	 673	   0.3314877
   1	 681	   0.2315719
   1	 682	   0.1949686
   1	 697	   0.4235501
   1	 703	   0.3436232
   1	 714	   0.2659170
   1	 715	   0.2323187
   1	 724	   0.3789470
   1	 734	   0.2595290
   1	 736	   0.4539847
   1	 742	   0.4145387
   1	 743	   0.3752269
   1	 750	   0.1100688
   1	 757	   0.1935943
   1	 760	   0.3265333
   1	 761	   0.4798906
   1	 766	   0.4559079
   1	 769	   0.2949061
   1	 774	   0.4444259
   1	 783	   0.1484437
   1	 786	   0.4443341
   1	 788	   0.1094729
   1	 794	   0.3169401
   1	 825	   0.3117524
   1	 832	   0.4237505
   1	 834	   0.4933823
   1	 840	   0.1403582
   1	 841	   0.1363825
   1	 842	   0.4606647
   1	 853	   0.2997660
   1	 865	   0.4158356
   1	 872	   0.3507224
   1	 884	   0.1155786
   1	 888	   0.4420441
   1	 889	   0.1893160
   1	 898	   0.2913192
   1	 900	   0.1146019
   1	 906	   0.1161464
   1	 911	   0.4274703
   1	 912	   0.2919905
   1	 937	   0.2267102
   1	 945	   0.4829071
   1	 958	   0.3681135
   1	 972	   0.2047966
   1	 980	   0.3859349
   1	 981	   0.4838121
   1	 982	   0.2498954
   1	 988	   0.4833930
   1	 992	   0.4781578
   1	1009	   0.1881602
   1	1027	   0.1993713
   1	1029	   0.1564808
   1	1041	   0.4766386
   1	1052	   0.1349686
   1	1057	   0.2662217
   1	1058	   0.3225489
   1	1065	   0.1920640
